ticker,pdf_period,report_date,cash_and_equivalents,trade_receivables,inventories,current_assets,fixed_assets,total_assets,trade_payable,current_bank_loans,current_liabilities,longterm_bank_loans,total_liabilities,common_stocks,retained_earnings,total_equity,revenues,gross_profit,operating_profit,interest_finance_costs,ebt,tax,net_profit,net_profit_attributable,comprehensive_income,comprehensive_attributable,cfo,cfi,cff,net_change_cash,cash_end_period,current_ratio,dar,der,eps,per,book_value,pbv,roa,roe,gpm,opm,npm,dps,dpr,dividend_yield,listed_shares_million,market_cap_billion_idr,usd_rate_idr
UNVR,February - July 2026,Sep 2025,879803.0,2185052.0,2637496.0,6044465.0,9080789.0,17492889.0,4567636.0,,12098743.0,,14138543.0,76300.0,3467091.0,3354346.0,27613255.0,13385910.0,4458059.0,113390.0,4348399.0,-1013150.0,3335249.0,3335249.0,3283174.0,3283174.0,3207803.0,-379817.0,-2619496.0,208490.0,879803.0,0.5,0.81,4.21,96.83,18.38,87.93,20.24,21.12,110.13,48.48,16.14,13.38,22727.0,23469.89,874.12,38150.0,67907.0,16692.0
ACES,February - July 2025,Dec 2020,2219785.0,143483.0,2453227.0,5034737.0,1477190.0,7247064.0,164227.0,,844928.0,,2024821.0,171500.0,4629340.0,2024821.0,7412767.0,3659182.0,853085.0,-63531.0,923336.0,-192025.0,731311.0,733195.0,833807.0,833568.0,1538615.0,-165980.0,-405038.0,967597.0,2219785.0,,0.28,0.39,48.55,35.32,305.0,5.63,10.09,14.0,49.36,11.51,9.87,18.1,37.28,1.06,17150.0,29412.0,14105.0
ACES,February - July 2025,Dec 2021,2543834.0,66778.0,2367949.0,5192108.0,1320612.0,7189816.0,126724.0,,722537.0,,1677058.0,171500.0,4903395.0,1677058.0,6543363.0,3212649.0,787726.0,-63637.0,858919.0,-140117.0,718802.0,704384.0,840937.0,824475.0,1305426.0,-83380.0,-897843.0,324203.0,2543834.0,,0.23,0.3,30.7,41.7,321.0,3.98,10.0,13.04,49.1,12.04,10.99,32.15,104.73,2.51,17150.0,21952.0,14269.0
ACES,February - July 2025,Dec 2022,2133399.0,85855.0,2810769.0,5362930.0,425774.0,7249255.0,144350.0,,669769.0,,1315266.0,171500.0,5311723.0,1315266.0,6762803.0,3267953.0,746713.0,-50580.0,820831.0,-147184.0,673647.0,664343.0,705517.0,695799.0,618838.0,-102361.0,-939442.0,-422965.0,2133399.0,,0.18,0.22,42.75,11.6,346.0,1.43,9.29,11.35,48.32,11.04,9.96,20.59,48.16,4.15,17150.0,8506.0,15592.0
ACES,February - July 2025,Dec 2023,2312374.0,198610.0,2664948.0,5662380.0,424271.0,7753269.0,125623.0,,763625.0,,1566872.0,171500.0,5565238.0,1566872.0,7611866.0,3698089.0,863093.0,-42829.0,953025.0,-189148.0,763876.0,763507.0,786073.0,785274.0,1356430.0,-130675.0,-1041742.0,184013.0,2312374.0,,0.2,0.25,46.56,15.46,361.0,2.0,9.85,12.35,48.58,11.34,10.04,31.06,66.71,4.31,17150.0,12348.0,15439.0
ACES,February - July 2025,Sep 2024,1728694.0,123597.0,3185808.0,5601909.0,476189.0,7738987.0,153309.0,,568555.0,,1564167.0,171500.0,5582443.0,1564167.0,6228147.0,3019772.0,661494.0,-32774.0,711265.0,-143451.0,567813.0,574225.0,567813.0,574225.0,482964.0,-170986.0,-892745.0,-580767.0,1728694.0,,0.2,0.25,49.76,13.36,360.0,2.19,7.34,9.2,48.49,10.62,9.12,33.5,67.32,4.24,17150.0,15778.0,15144.0
ADMR,February - July 2025,Dec 2020,600482.0,72466.0,608344.0,2409410.0,6217357.0,12062910.0,292560.0,,1128952.0,1524216.0,8407649.0,1830955.0,-382040.0,8407649.0,1739202.0,-157564.0,-220119.0,-170960.0,-544668.0,141929.0,-402739.0,-398966.0,-400557.0,-396784.0,420203.0,-739280.0,419795.0,100718.0,1200964.0,,0.7,2.3,141.84,0.0,217.0,7.81,-3.34,-11.02,-9.06,-12.66,-23.16,0.0,0.0,0.0,40882.0,69296.0,14105.0
ADMR,February - July 2025,Dec 2021,2580237.0,1260545.0,472599.0,4516565.0,5913502.0,13779609.0,286720.0,,1318850.0,4779916.0,10848129.0,4336630.0,1163781.0,10848129.0,6566176.0,3430985.0,3079195.0,-227684.0,2881152.0,-645033.0,2236119.0,2213275.0,2236021.0,2213176.0,2285436.0,-5623380.0,5325536.0,1987592.0,2580237.0,,0.79,3.7,115.69,11.95,392.0,3.47,16.23,76.28,52.25,46.89,34.06,0.0,0.0,0.0,40882.0,55600.0,14269.0
ADMR,February - July 2025,Dec 2022,7973471.0,1000827.0,830764.0,10078269.0,6380129.0,20061053.0,352577.0,,3072168.0,,11184409.0,4738715.0,6453246.0,11184409.0,14159751.0,8340389.0,7176887.0,-385988.0,6826070.0,-1591231.0,5234838.0,5179826.0,5236592.0,5181560.0,7479354.0,-372314.0,-1858939.0,5248101.0,7973471.0,,0.56,1.26,195.0,11.76,594.0,2.02,26.09,58.97,58.9,50.69,36.97,0.0,0.0,0.0,40882.0,49059.0,15592.0
ADMR,February - July 2025,Dec 2023,9053777.0,2816695.0,1045949.0,13656633.0,8491430.0,26175583.0,516868.0,,3238333.0,,10149142.0,4692216.0,13196595.0,10149142.0,16766166.0,9004209.0,8867756.0,-477607.0,8698763.0,-1892586.0,6806177.0,6808937.0,6803881.0,6806673.0,4578976.0,-2172011.0,-1273560.0,1133406.0,9053777.0,,0.39,0.63,2020.0,6.15,,,26.0,42.47,53.7,52.89,40.59,0.0,2236.0,,,-403.0,15439.0
ADMR,February - July 2025,Dec 2024,9900315.0,1532843.0,1137766.0,13620550.0,14540105.0,33511365.0,865059.0,,3802461.0,,9233284.0,4911646.0,20843483.0,9233284.0,18652747.0,9337666.0,8715713.0,-193021.0,9009793.0,-1983485.0,7026308.0,7056812.0,6999319.0,7029754.0,8470748.0,-6517672.0,-1491299.0,461777.0,9900315.0,,0.28,0.38,2021.0,,,,20.97,28.94,50.06,46.73,37.67,0.0,,,,,16161.0
ADRO,February - July 2025,Dec 2020,16555081.0,3161579.0,1482915.0,24424486.0,21713731.0,90011988.0,3022321.0,,16149139.0,600915.0,34273062.0,4837169.0,33105295.0,34273062.0,35753946.0,8134763.0,5802064.0,-1261340.0,3133637.0,-897924.0,2235713.0,2072405.0,1396423.0,1219702.0,10387359.0,-5068420.0,-10973225.0,-5654285.0,16555081.0,,0.38,0.61,47.32,30.22,1743.0,0.82,2.48,4.01,22.75,16.23,6.25,110.06,232.58,7.7,31986.0,45740.0,14105.0
ADRO,February - July 2025,Dec 2021,25843171.0,6449431.0,1794156.0,40497306.0,19935291.0,108257990.0,3887004.0,,19428071.0,7856426.0,44642293.0,4893411.0,39717690.0,44642293.0,56972093.0,25252506.0,22612099.0,-1189093.0,21207316.0,-6530322.0,14676994.0,13319997.0,15797281.0,14409207.0,20495021.0,-9197969.0,-2189179.0,9107874.0,25843171.0,,0.41,0.7,202.23,11.13,1989.0,1.13,13.56,23.07,44.32,39.69,25.76,65.8,32.54,2.92,31986.0,71968.0,14269.0
ADRO,February - July 2025,Dec 2022,63418246.0,10090410.0,3105926.0,82938666.0,22639475.0,168117731.0,5195442.0,,38161607.0,10413959.0,66343477.0,5347120.0,69874815.0,66343477.0,126332605.0,72549139.0,66823414.0,-1392584.0,69793207.0,-25650337.0,44142870.0,38872103.0,45574293.0,40304135.0,60251448.0,-11962120.0,-12447327.0,35842001.0,63418246.0,,0.39,0.65,1134.4,3.39,3182.0,1.21,26.26,43.37,57.43,52.89,34.94,301.55,26.58,7.83,31986.0,123146.0,15592.0
ADRO,February - July 2025,Dec 2023,51122111.0,8035907.0,2641242.0,66419087.0,27086259.0,161688185.0,5322487.0,,32965878.0,6242929.0,47304494.0,5294651.0,80593896.0,47304494.0,100624547.0,39173128.0,33997373.0,-1689057.0,35421435.0,-6783974.0,28637461.0,25342146.0,28976795.0,25663246.0,17797431.0,-8992075.0,-20590840.0,-11785484.0,51122111.0,,0.29,0.41,899.04,2.65,3576.0,0.67,17.71,25.04,38.93,33.79,28.46,492.06,54.73,20.67,31986.0,76127.0,15439.0
ADRO,February - July 2025,Dec 2024,22721041.0,5655914.0,1616052.0,42111720.0,24716326.0,108313074.0,2559256.0,,10462551.0,6992154.0,21515058.0,5321106.0,54859161.0,21515058.0,33593693.0,14124698.0,11856388.0,-874989.0,13087501.0,-2785122.0,25148649.0,22302390.0,27970893.0,25068927.0,32582936.0,23179641.0,-58861416.0,-3098839.0,22721041.0,,0.2,0.25,792.6,3.07,2822.0,0.86,23.22,28.97,42.05,35.29,74.86,1558.16,196.59,64.12,30759.0,74744.0,16161.0
AKRA,February - July 2025,Dec 2020,1549364.0,2368361.0,3633782.0,8042419.0,5126119.0,18683573.0,3011754.0,,5102110.0,2552611.0,8127217.0,401469.0,6930562.0,8127217.0,17715928.0,2047920.0,1201423.0,-74284.0,1226719.0,-264722.0,961997.0,924918.0,971870.0,929216.0,1066973.0,-139353.0,-1239093.0,-311473.0,1549364.0,,0.43,0.77,203.59,15.62,2629.0,1.21,5.15,9.11,11.56,6.78,5.43,100.0,49.12,3.14,4015.0,12767.0,14105.0
AKRA,February - July 2025,Dec 2021,2600492.0,4488568.0,4507651.0,12022678.0,4978381.0,23508586.0,7766849.0,,9306841.0,2164803.0,12209621.0,401469.0,7518359.0,12209621.0,25707069.0,2293159.0,1455306.0,-57069.0,1436743.0,-301741.0,1135002.0,1111614.0,1157728.0,1125643.0,2944557.0,-208358.0,-1683257.0,1052942.0,2600492.0,,0.52,1.08,263.16,15.62,2814.0,0.29,4.83,10.05,8.92,5.66,4.42,135.0,51.3,16.42,4015.0,16500.0,14269.0
AKRA,February - July 2025,Dec 2022,4337981.0,5971459.0,5220576.0,15841294.0,4996697.0,27187608.0,9239324.0,,11280492.0,2101263.0,14032797.0,401469.0,9093923.0,14032797.0,47539987.0,4252413.0,3123320.0,-57213.0,3085917.0,-606858.0,2479059.0,2403335.0,2576003.0,2452708.0,2628813.0,-276398.0,-873242.0,1479173.0,4337981.0,,0.52,1.07,93.58,14.96,655.0,2.14,9.12,18.85,8.94,6.57,5.21,42.0,44.88,3.0,20073.0,28103.0,15592.0
AKRA,February - July 2025,Dec 2023,6535626.0,6403444.0,4754430.0,18121052.0,5466447.0,30254623.0,9519186.0,,12533378.0,3117278.0,16211666.0,401469.0,9396616.0,16211666.0,42086952.0,4473465.0,3498594.0,-68489.0,3687472.0,-609002.0,3078470.0,2780350.0,3048326.0,2760913.0,3501898.0,-583535.0,-648457.0,2269906.0,6535626.0,,0.54,1.15,127.02,11.61,700.0,2.11,10.18,21.92,10.63,8.31,7.31,125.0,98.41,8.47,20073.0,29608.0,15439.0
AKRA,February - July 2025,Sep 2024,4653821.0,7660527.0,5194069.0,18064724.0,6078649.0,29775667.0,8661013.0,,11568005.0,3312166.0,16158391.0,401469.0,8895224.0,16158391.0,28612463.0,2352880.0,1667246.0,-49149.0,1845334.0,-291681.0,1553652.0,1469420.0,1532540.0,1457695.0,876845.0,-924569.0,-1804035.0,-1851759.0,4653821.0,,0.54,1.19,126.52,9.56,678.0,1.65,5.22,11.41,8.22,5.83,5.43,175.0,138.32,15.63,20073.0,31114.0,15144.0
AMMN,February - July 2025,Dec 2020,18968309.0,6107514.0,21622829.0,39281726.0,43532129.0,140449401.0,3506799.0,,11951639.0,46187282.0,68881222.0,10178948.0,37720611.0,68881222.0,31393122.0,13924805.0,12385861.0,-3009802.0,9249057.0,-5252070.0,3996987.0,3892851.0,3834276.0,3731653.0,-1871392.0,-23462756.0,31832362.0,6498213.0,18968309.0,,0.49,0.96,92.2,71.04,987.0,6.64,2.85,5.58,44.36,39.45,12.73,0.0,0.0,0.0,72518.0,474994.0,14105.0
AMMN,February - July 2025,Dec 2021,19169669.0,4907883.0,24013583.0,41346876.0,63386954.0,164584477.0,3933033.0,,20428575.0,51040050.0,83326649.0,9984454.0,47859826.0,83326649.0,37777783.0,19666634.0,18542480.0,-3073838.0,15429222.0,-4530494.0,10898728.0,10859959.0,11039537.0,11018835.0,9066470.0,-21082977.0,12573306.0,556799.0,19169669.0,,0.51,1.03,190.05,31.57,1121.0,7.56,6.62,13.41,52.06,49.08,28.85,0.0,0.0,0.0,72518.0,672606.0,14269.0
AMMN,February - July 2025,Dec 2022,,,,180.0,140.0,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,2020.0,,,,,,,,,0.0,,,,,15592.0
AMMN,February - July 2025,Dec 2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021.0,,,,,,,,,0.0,,,,,15439.0
AMMN,February - July 2025,Sep 2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,,,,0.0,,,,,15144.0
AMRT,February - July 2025,Dec 2020,3877560.0,1749286.0,7640169.0,13558536.0,6091336.0,25970743.0,8860594.0,,15326139.0,724494.0,18334415.0,415245.0,4435085.0,18334415.0,75826880.0,15412434.0,763809.0,-381680.0,1388967.0,-300490.0,1088477.0,1061476.0,1566127.0,1533565.0,6560173.0,-3830974.0,-2749689.0,-20490.0,3877560.0,,0.71,2.4,26.51,30.18,184.0,4.35,4.19,14.25,20.33,1.01,1.44,19.41,73.23,2.43,41525.0,33220.0,14105.0
AMRT,February - July 2025,Dec 2021,3269642.0,1760636.0,8755334.0,14211903.0,6462667.0,27493748.0,9753901.0,,16376061.0,606625.0,18503950.0,415245.0,5999898.0,18503950.0,84904301.0,17681005.0,1849311.0,-322031.0,2468864.0,-480114.0,1988750.0,1950991.0,1902831.0,1864430.0,6335963.0,-3659677.0,-3278614.0,-602328.0,3269642.0,,0.67,2.06,36.85,32.97,216.0,5.61,7.23,22.12,20.82,2.18,2.34,9.3,25.24,0.77,41525.0,50452.0,14269.0
AMRT,February - July 2025,Dec 2022,3818601.0,2162612.0,9128428.0,15664200.0,7204035.0,30746266.0,10488605.0,,17389232.0,765766.0,19275574.0,415245.0,8754466.0,19275574.0,96924686.0,20022444.0,2797661.0,-183233.0,3566789.0,-659311.0,2907478.0,2855284.0,2829841.0,2778057.0,7062488.0,-4700017.0,-1813512.0,548959.0,3818601.0,,0.63,1.68,63.5,41.73,276.0,9.59,9.46,25.35,20.66,2.89,3.0,18.78,29.58,0.71,41525.0,110040.0,15592.0
AMRT,February - July 2025,Dec 2023,4074530.0,2571277.0,10094023.0,17325874.0,8052524.0,34246183.0,10982713.0,,17262927.0,,18540983.0,415245.0,11159043.0,18540983.0,106944683.0,23066117.0,3285831.0,-162543.0,4282347.0,-798322.0,3484025.0,3403657.0,3510801.0,3428499.0,6817021.0,-4724846.0,-1836246.0,255929.0,4074530.0,,0.54,1.18,79.33,36.93,378.0,7.75,10.17,22.18,21.57,3.07,3.26,24.06,30.33,0.82,41525.0,121667.0,15439.0
AMRT,February - July 2025,Sep 2024,4160715.0,2419675.0,11043398.0,18385132.0,8690686.0,36638355.0,11557235.0,,18423104.0,,19853697.0,415245.0,12366938.0,19853697.0,88217081.0,18868830.0,2257643.0,-91889.0,3111036.0,-634735.0,2476301.0,2398825.0,2360368.0,2282892.0,5690889.0,-4184237.0,-1420467.0,86185.0,4160715.0,,0.54,1.18,86.99,27.47,404.0,7.05,6.76,14.75,21.39,2.56,2.81,28.68,32.97,1.01,41525.0,131217.0,15144.0
ANTM,February - July 2025,Dec 2020,3984388.0,1344196.0,2626022.0,9150514.0,18248068.0,31729513.0,672748.0,,7553261.0,3387657.0,12690064.0,2403076.0,8786064.0,12690064.0,27372461.0,4475777.0,2032303.0,-565452.0,1641178.0,-491824.0,1149354.0,1149353.0,973878.0,973877.0,2218674.0,-567382.0,-1218456.0,432837.0,3984388.0,,0.4,0.67,19.49,99.26,792.0,2.44,3.62,6.04,16.35,7.42,4.2,2.82,14.47,0.15,24031.0,46500.0,14105.0
ANTM,February - July 2025,Dec 2021,5089160.0,1447676.0,3107312.0,11728143.0,16863748.0,32916154.0,1399446.0,,6562383.0,3703354.0,12079056.0,2403076.0,10271507.0,12079056.0,38445595.0,6359061.0,2738144.0,-359094.0,3043509.0,-1181769.0,1861740.0,1861743.0,2199922.0,2199925.0,5042665.0,-1729827.0,-2221595.0,1091243.0,5089160.0,,0.37,0.58,84.23,26.71,867.0,2.59,5.66,8.93,16.54,7.12,4.84,16.74,19.87,0.74,24031.0,54069.0,14269.0
ANTM,February - July 2025,Dec 2022,4476491.0,1832623.0,2906069.0,11694779.0,16471563.0,33637271.0,1301565.0,,5971662.0,2082133.0,9925211.0,2403076.0,13142512.0,9925211.0,45930356.0,8210519.0,3941871.0,-381088.0,5214771.0,-1393807.0,3820964.0,3820965.0,3805833.0,3805834.0,4108037.0,-783125.0,-4077783.0,-752871.0,4476491.0,,0.3,0.42,115.61,17.17,987.0,2.01,11.36,16.11,17.88,8.58,8.32,38.74,33.51,1.95,24031.0,47701.0,15592.0
ANTM,February - July 2025,Dec 2023,9208814.0,1094271.0,3470153.0,20064546.0,16183257.0,42851329.0,1549578.0,,8576440.0,881497.0,11685659.0,2403076.0,14389642.0,11685659.0,41047693.0,6314678.0,2616894.0,-215144.0,3854481.0,-776833.0,3077648.0,3077646.0,3080401.0,3080399.0,4357302.0,2865002.0,-2427768.0,4794536.0,9208814.0,,0.27,0.37,168.23,10.13,1297.0,1.31,7.18,9.88,15.38,6.38,7.5,79.5,47.26,4.66,24031.0,40972.0,15439.0
ANTM,February - July 2025,Sep 2024,9596900.0,658364.0,5099868.0,16491978.0,15802925.0,40983173.0,1801090.0,,7930877.0,499270.0,10603677.0,2403076.0,13566659.0,10603677.0,43201125.0,4103201.0,1863818.0,-176491.0,2622446.0,-392686.0,2229760.0,2201262.0,2291472.0,2262974.0,-172538.0,4400268.0,-4044812.0,182918.0,9596900.0,,0.26,0.35,101.13,15.23,1264.0,1.21,5.44,7.34,9.5,4.31,5.16,128.07,126.64,8.4,24031.0,35566.0,15144.0
ARTO,February - July 2025,Dec 2020,,,,,137634.0,2179873.0,,,,,947540.0,1085625.0,-331618.0,947540.0,,,,,-189567.0,76890.0,115.0,-189567.0,-189671.0,-189671.0,-327182.0,-264953.0,736147.0,144012.0,447506.0,,0.43,0.77,-19.21,-223.79,115.0,37.5,-8.7,-15.38,-28.23,,-210.46,0.0,0.0,0.0,10748.0,46215.0,14105.0
ARTO,February - July 2025,Dec 2021,,,,,143877.0,12312422.0,,,,,3952606.0,1385625.0,-245545.0,3952606.0,,,,,9134.0,-4515.0,601.0,86024.0,83761.0,83761.0,-3786538.0,-2165388.0,6922891.0,970965.0,1418471.0,,0.32,0.48,-8.4,-1903.67,601.0,26.61,0.7,1.04,-9.61,,13.19,0.0,0.0,0.0,13718.0,219483.0,14269.0
ARTO,February - July 2025,Dec 2022,,,,,143604.0,16965295.0,,,,,8175479.0,1385625.0,-229575.0,8175479.0,,,,,20428.0,-21201.0,602.0,15913.0,14302.0,14302.0,1504729.0,-1452205.0,-10624.0,41900.0,1460371.0,,0.48,0.99,11.49,323.77,602.0,6.18,0.09,0.19,-9.83,,1.06,0.0,0.0,0.0,13718.0,51030.0,15592.0
ARTO,February - July 2025,Dec 2023,,,,,119131.0,21295840.0,,,,,12763718.0,1385625.0,-155708.0,12763718.0,,,,,93563.0,-24223.0,609.0,72362.0,71042.0,71042.0,2250076.0,-744464.0,-11561.0,1494051.0,2954422.0,,0.6,1.53,1.85,1567.57,609.0,4.76,0.34,0.87,-16.51,,3.86,0.0,0.0,0.0,13718.0,39781.0,15439.0
ARTO,February - July 2025,Sep 2024,,,,,109638.0,26849496.0,,,,,18172912.0,1385701.0,-69872.0,18172912.0,,,,,110059.0,,617.0,85836.0,85815.0,85815.0,1913759.0,-980055.0,-7821.0,925883.0,3880305.0,,0.68,2.15,7.78,236.37,617.0,3.94,0.32,1.01,-23.72,,6.08,0.0,0.0,0.0,13718.0,41841.0,15144.0
ASII,February - July 2025,Dec 2020,47553000.0,15640000.0,15936000.0,132308000.0,59230000.0,338203000.0,16262000.0,,85736000.0,33423000.0,142749000.0,2024000.0,149068000.0,142749000.0,175046000.0,38558000.0,12870000.0,-3408000.0,21741000.0,-3170000.0,18571000.0,16164000.0,17491000.0,15222000.0,37683000.0,13133000.0,-27955000.0,22861000.0,47553000.0,,0.42,0.73,491.01,12.27,4828.0,1.25,5.49,9.5,22.03,7.35,10.61,184.0,37.47,3.05,40484.0,243913.0,14105.0
ASII,February - July 2025,Dec 2021,63947000.0,20834000.0,19791000.0,160262000.0,55349000.0,367311000.0,24794000.0,,103778000.0,25550000.0,151696000.0,2024000.0,163800000.0,151696000.0,233485000.0,51033000.0,25533000.0,-2288000.0,32350000.0,-6764000.0,25586000.0,20196000.0,27781000.0,21755000.0,38252000.0,-3905000.0,-18200000.0,16147000.0,63947000.0,,0.41,0.7,422.44,13.49,5326.0,1.07,6.97,11.87,21.86,10.94,10.96,246.0,58.23,4.32,40484.0,230756.0,14269.0
ASII,February - July 2025,Dec 2022,61295000.0,29425000.0,30331000.0,179818000.0,59536000.0,413297000.0,37644000.0,,119198000.0,25661000.0,169577000.0,2024000.0,181523000.0,169577000.0,301379000.0,70088000.0,42201000.0,-2107000.0,50390000.0,-9970000.0,40420000.0,28944000.0,45945000.0,32191000.0,37342000.0,-15967000.0,-25528000.0,-4153000.0,61295000.0,,0.41,0.7,705.2,8.08,6020.0,0.95,9.78,16.58,23.26,14.0,13.41,282.0,39.99,4.95,40484.0,230756.0,15592.0
ASII,February - July 2025,Dec 2023,41136000.0,27938000.0,36996000.0,166186000.0,72911000.0,445679000.0,40529000.0,,125022000.0,42720000.0,195261000.0,2024000.0,188997000.0,195261000.0,316565000.0,73310000.0,44268000.0,-3112000.0,54729000.0,-10228000.0,44501000.0,33839000.0,43672000.0,33418000.0,33746000.0,-35989000.0,-17379000.0,-19622000.0,41136000.0,,0.44,0.78,773.28,7.31,6186.0,0.91,9.98,17.77,23.16,13.98,14.06,650.0,84.06,11.5,40484.0,228732.0,15439.0
ASII,February - July 2025,Dec 2024,48439000.0,27702000.0,35607000.0,176931000.0,78734000.0,472925000.0,40047000.0,,133303000.0,38141000.0,201429000.0,2024000.0,202116000.0,201429000.0,316565000.0,73557000.0,42202000.0,3808000.0,53159000.0,-9735000.0,43424000.0,34051000.0,45984000.0,35540000.0,45029000.0,-13045000.0,-24966000.0,7018000.0,48439000.0,,0.43,0.74,839.9,5.83,6706.0,0.73,9.18,15.99,23.24,13.33,13.72,617.0,73.46,12.59,40484.0,198369.0,16161.0
BBCA,February - July 2025,Dec 2020,,,,,21915054.0,1075570256.0,,,,,885537919.0,1540938.0,160539695.0,885537919.0,,,,,33568507.0,-6421398.0,7568.0,27131109.0,31036451.0,31018293.0,50978875.0,-44117844.0,-15553268.0,-8692237.0,106271237.0,,0.82,4.79,1122.68,30.15,7568.0,4.47,2.52,14.7,-17.19,40756.0,41.51,553.0,49.26,1.63,24408.0,826226.0,14105.0
BBCA,February - July 2025,Dec 2021,,,,,22169299.0,1228344680.0,,,,,1019773758.0,1540938.0,179580121.0,1019773758.0,,,,,38841174.0,-7401015.0,1662.0,31422660.0,31867065.0,31849276.0,126186318.0,-41247858.0,-14098229.0,70840231.0,177268685.0,,0.83,5.03,238.06,30.66,1662.0,4.39,2.56,15.5,-14.46,,47.91,457.0,191.97,6.26,122042.0,890909.0,14269.0
BBCA,February - July 2025,Dec 2022,,,,,24709372.0,1314731674.0,,,,,1087109644.0,1540938.0,200958858.0,1087109644.0,,,,,50467033.0,-9711461.0,1812.0,40735722.0,37432854.0,37413477.0,33779263.0,-32382986.0,-19116216.0,-17719939.0,160422371.0,,0.83,4.92,301.59,28.35,1812.0,4.72,3.1,18.43,-11.42,,56.42,155.0,51.39,1.81,122042.0,1043462.0,15592.0
BBCA,February - July 2025,Dec 2023,,,,,26824744.0,1408107010.0,,,,,1157675545.0,1540938.0,222957365.0,1157675545.0,,,,,60179757.0,-11521662.0,1987.0,48639122.0,47551886.0,47533598.0,58115466.0,-69796749.0,-25070681.0,-36751964.0,124395987.0,,0.82,4.77,391.01,24.04,1987.0,4.73,3.46,20.06,-14.04,,55.67,212.5,54.35,2.26,122042.0,1147198.0,15439.0
BBCA,February - July 2025,Dec 2024,,,,,28250624.0,1449301328.0,,,,,1177403108.0,1540938.0,243679422.0,1177403108.0,,,,,68217850.0,-13366576.0,2154.0,54836305.0,54506320.0,54493191.0,53820229.0,-58948506.0,-33328689.0,-38456966.0,85482530.0,,0.81,4.48,432.31,22.38,2154.0,4.49,3.78,20.87,-13.22,,57.86,277.5,64.19,2.87,122042.0,1180759.0,16161.0
BBNI,February - July 2025,Dec 2020,,,,,27362400.0,891337425.0,,,,,746235663.0,9054807.0,66980701.0,746235663.0,,,,,5112153.0,-1790711.0,6114.0,3280403.0,4192722.0,4001412.0,74253924.0,-11992116.0,-17139169.0,45122639.0,126907599.0,,0.84,6.61,414.56,14.9,6114.0,1.01,0.37,2.94,-33.86,,5.91,206.24,49.75,3.34,18462.0,114004.0,14105.0
BBNI,February - July 2025,Dec 2021,,,,,26882982.0,964837692.0,,,,,838317715.0,9054807.0,78250204.0,838317715.0,,,,,12550987.0,-1573936.0,6853.0,10898518.0,11722436.0,11620510.0,97479025.0,-15656307.0,1718701.0,83541419.0,173340293.0,,0.87,6.63,206.49,32.69,6853.0,0.49,1.14,8.68,-23.55,,21.94,44.02,21.32,1.3,18462.0,124620.0,14269.0
BBNI,February - July 2025,Dec 2022,,,,,26548893.0,1029836868.0,,,,,889639206.0,9054807.0,94059740.0,889639206.0,,,,,22686708.0,-4204928.0,7594.0,18312054.0,14656096.0,14594497.0,19952835.0,-32233154.0,2725242.0,-9555077.0,163900321.0,,0.86,6.35,903.25,10.21,7594.0,0.61,1.79,13.18,-24.4,,33.81,146.3,16.2,3.16,18462.0,170314.0,15592.0
BBNI,February - July 2025,Dec 2023,,,,,27764856.0,1086663986.0,,,,,931931466.0,9054807.0,107235514.0,931931466.0,,,,,25639738.0,-4533510.0,4191.0,20909476.0,21779523.0,21559964.0,10392864.0,-10771257.0,-8492493.0,-8870886.0,154879093.0,,0.86,6.02,546.24,9.84,4191.0,1.28,1.94,13.64,-32.85,,34.33,392.78,71.91,7.31,36924.0,198468.0,15439.0
BBNI,February - July 2025,Dec 2024,,,,,30408236.0,1129805637.0,,,,,962619084.0,9054807.0,118663594.0,962619084.0,,,,,26580458.0,-4911061.0,4528.0,21463599.0,22666338.0,22538872.0,-63217913.0,-5270105.0,17718443.0,-50769575.0,104074764.0,,0.85,5.76,575.5,7.56,4528.0,0.96,1.92,12.96,-39.2,,32.54,280.5,48.74,6.45,36924.0,160621.0,16161.0
BBRI,February - July 2025,Dec 2020,,,,,32185160.0,1511804628.0,,,,,1278346276.0,6167291.0,166972167.0,1278346276.0,,,,,26724846.0,-8064453.0,1637.0,18654753.0,21757779.0,21727515.0,66689187.0,-116007831.0,-19981772.0,-69300416.0,167253135.0,,0.85,6.39,192.21,21.7,1637.0,2.55,1.23,9.33,-32.26,,15.96,168.2,87.51,4.03,122112.0,509209.0,14105.0
BBRI,February - July 2025,Dec 2021,,,,,47970187.0,1678097734.0,,,,,1386310930.0,7577950.0,185009048.0,1386310930.0,,,,,38591374.0,-7835608.0,1945.0,31066592.0,30333354.0,30629123.0,32588374.0,-73095605.0,22643854.0,-17863377.0,153924601.0,,0.83,4.75,138.22,29.73,1945.0,2.11,1.83,10.54,-20.5,,21.43,98.91,71.55,2.41,150043.0,616678.0,14269.0
BBRI,February - July 2025,Dec 2022,,,,,55216047.0,1865639010.0,,,,,1562243693.0,7577950.0,201169934.0,1562243693.0,,,,,64596701.0,-13188494.0,2022.0,51170312.0,48569183.0,48333349.0,97506005.0,27227960.0,-10436111.0,114297854.0,268192168.0,,0.84,5.15,336.28,14.69,2022.0,2.44,2.76,16.94,-17.96,,33.85,174.23,51.81,3.53,150043.0,741214.0,15592.0
